CN1013622B  CN1013622B  NN  B-NP
射线束  射线束  NN  I-NP
。  。  PU  0
根据  根据  P  0
本  本  DT  0
发明  发明  NN  B-NP
，  ，  PU  0
本  本  DT  0
狭缝  狭缝  NN  B-NP
辐射  辐射  NN  I-NP
照相  照相  PU  0
装置  装置  NN  B-NP
的  的  DEG  0
特征  特征  NN  B-NP
是  是  VC  0
以  以  P  0
预定  预定  JJ  B-NP
周期  周期  NN  I-NP
的  的  DEC  0
方法  方法  NN  B-NP
提供  提供  VV  0
调制  调制  VV  0
X  X  NN  B-NP
射线束  射线束  NN  I-NP
的  的  DEG  0
调制  调制  NN  B-NP
装置  装置  NN  I-NP
。  。  PU  0
下面  下面  NN  B-NP
将  将  AD  0
参照  参照  VV  0
附图  附图  NN  B-NP
，  ，  PU  0
对  对  P  0
本  本  DT  0
发明  发明  NN  B-NP
作  作  VV  0
更  更  AD  0
详细  详细  VA  0
的  的  DEC  0
描述  描述  NN  B-NP
。  。  PU  0
图  图  NN  B-NP
1  1  CD  0
表示  表示  VV  0
狭缝  狭缝  NN  B-NP
辐射照  辐射照  NN  I-NP
相  相  AD  0
术  术  VA  0
的  的  DEC  0
一  一  CD  0
种  种  M  0
装置  装置  NN  B-NP
的  的  DEG  0
示例  示例  NN  B-NP
;  ;  PU  0
图  图  NN  B-NP
2  2  CD  0
表示  表示  VV  0
根据  根据  P  0
本  本  DT  0
发明  发明  NN  B-NP
可  可  VV  0
能  能  VV  0
采用  采用  VV  0
的  的  DEC  0
通过  通过  P  0
固定  固定  AD  0
调制  调制  VV  0
，  ，  PU  0
提供  提供  VV  0
X  X  NN  B-NP
射线束  射线束  NN  I-NP
方式  方式  NN  I-NP
的  的  DEC  0
一  一  CD  0
个  个  M  0
示  示  VV  0
例  例  NN  B-NP
;  ;  PU  0
图  图  NN  B-NP
3  3  CD  0
表示  表示  VV  0
衰减器  衰减器  NN  B-NP
件  件  NN  I-NP
的  的  DEG  0
控制  控制  NN  B-NP
曲线  曲线  NN  I-NP
;  ;  PU  0
图  图  NN  B-NP
4  4  CD  0
，  ，  PU  0
5  5  CD  0
和  和  CC  0
6  6  CD  0
表示  表示  VV  0
图  图  NN  B-NP
3  3  CD  0
的  的  DEG  0
几  几  CD  0
种  种  M  0
变化  变化  NN  B-NP
;  ;  PU  0
图  图  NN  B-NP
7  7  CD  0
和  和  CC  0
8  8  CD  0
图  图  NN  B-NP
解说  解说  VV  0
明  明  AD  0
按照  按照  P  0
本  本  DT  0
发明  发明  NN  B-NP
装置  装置  NN  I-NP
的  的  DEG  0
一  一  CD  0
个  个  M  0
细节  细节  NN  B-NP
;  ;  PU  0
图  图  NN  B-NP
9  9  CD  0
图  图  NN  B-NP
示  示  VV  0
本  本  DT  0
发明  发明  NN  B-NP
装置  装置  NN  I-NP
的  的  DEC  0
另  另  DT  0
一  一  CD  0
细节  细节  NN  B-NP
;  ;  PU  0
图  图  NN  B-NP
10  10  CD  0
表示  表示  VV  0
图  图  NN  B-NP
9  9  CD  0
的  的  DEG  0
一  一  CD  0
个  个  M  0
变形  变形  VV  0
;  ;  PU  0
图  图  NN  B-NP
10  10  CD  0
至  至  CC  0
15  15  CD  0
包括  包括  VV  0
本  本  DT  0
发明  发明  NN  B-NP
所  所  MSP  0
用  用  VV  0
的  的  DEC  0
各  各  DT  0
种  种  M  0
机械  机械  NN  B-NP
调制器  调制器  NN  I-NP
的  的  DEG  0
实施例  实施例  NN  B-NP
;  ;  PU  0
图  图  NN  B-NP
16  16  CD  0
和  和  CC  0
17  17  CD  0
说明  说明  NN  B-NP
图  图  NN  I-NP
2  2  CD  0
和  和  CC  0
3  3  CD  0
的  的  DEG  0
另外  另外  DT  0
几  几  CD  0
个  个  M  0
变形  变形  NN  B-NP
。  。  PU  0
图  图  NN  B-NP
1  1  CD  0
表示  表示  VV  0
用于  用于  VV  0
狭  狭  NN  B-NP
缝  缝  NN  I-NP
辐射  辐射  NN  I-NP
照相  照相  PU  0
装置  装置  NN  B-NP
的  的  DEG  0
一  一  CD  0
个  个  M  0
例子  例子  NN  B-NP
。  。  PU  0
该  该  DT  0
装置  装置  NN  B-NP
包含  包含  VV  0
一  一  CD  0
X  X  NN  B-NP
射  射  NN  I-NP
线源  线源  NN  I-NP
1  1  CD  0
，  ，  PU  0
置于  置于  VV  0
X  X  NN  B-NP
射线  射线  NN  I-NP
源  源  NN  I-NP
前面  前面  LC  0
的  的  DEC  0
一  一  CD  0
狭缝  狭缝  NN  B-NP
光  光  AD  0
阑  阑  VC  0
2  2  CD  0
，  ，  PU  0
和  和  CC  0
一  一  CD  0
X  X  M  0
射线  射线  NN  B-NP
荧光屏  荧光屏  NN  I-NP
3  3  CD  0
。  。  PU  0
狭缝  狭缝  NN  B-NP
光  光  AD  0
阑  阑  AD  0
2  2  CD  0
传送  传送  VV  0
一  一  CD  0
较  较  AD  0
薄  薄  JJ  B-NP
厚度  厚度  NN  I-NP
的  的  DEG  0
扇形  扇形  JJ  B-NP
X  X  NN  I-NP
射线束  射线束  NN  I-NP
4  4  CD  0
。  。  PU  0
运转  运转  NN  B-NP
中  中  LC  0
，  ，  PU  0
X  X  NN  B-NP
射线源  射线源  NN  I-NP
和  和  CC  0
/  /  PU  0
或  或  CC  0
狭缝  狭缝  NN  B-NP
光  光  AD  0
阑以  阑以  VV  0
这样  这样  PN  0
的  的  DEG  0
方式  方式  NN  B-NP
移动  移动  VV  0
，  ，  PU  0
使  使  VV  0
X  X  NN  B-NP
射线束  射线束  NN  I-NP
4  4  CD  0
扫描  扫描  NN  B-NP
X射线  X射线  NN  I-NP
探测器  探测器  NN  I-NP
8  8  CD  0
。  。  PU  0
例如  例如  AD  0
，  ，  PU  0
为了  为了  P  0
这  这  DT  0
种  种  M  0
目的  目的  NN  B-NP
，  ，  PU  0
X  X  NN  B-NP
射  射  NN  I-NP
线源  线源  NN  I-NP
可以  可以  VV  0
和  和  P  0
狭缝  狭缝  NN  B-NP
光  光  AD  0
阑  阑  AD  0
一起  一起  AD  0
，  ，  PU  0
绕  绕  VV  0
在  在  P  0
图面  图面  NN  B-NP
上  上  LC  0
通过  通过  P  0
X  X  NN  B-NP
射线  射线  NN  I-NP
焦点  焦点  NN  I-NP
f  f  NN  I-NP
横向  横向  NN  I-NP
延伸  延伸  VV  0
的  的  DEC  0
轴  轴  NN  B-NP
转动  转动  VV  0
，  ，  PU  0
如  如  AD  0
象  象  P  0
箭头  箭头  NN  B-NP
5  5  CD  0
标出  标出  VV  0
的  的  DEC  0
那样  那样  VA  0
。  。  PU  0
如果  如果  CS  0
一  一  CD  0
受  受  VV  0
辐照  辐照  NN  B-NP
的  的  DEC  0
物体  物体  NN  B-NP
6  6  CD  0
位于  位于  VV  0
X  X  NN  B-NP
射线源  射线源  NN  I-NP
和  和  CC  0
X  X  NN  B-NP
射线  射线  NN  I-NP
探测器  探测器  NN  I-NP
之间  之间  LC  0
，  ，  PU  0
这样  这样  AD  0
，  ，  PU  0
就  就  AD  0
能够  能够  VV  0
撮  撮  NN  B-NP
取  取  VV  0
物体  物体  NN  B-NP
6  6  OD  0
（  （  PU  0
的  的  DEG  0
一  一  CD  0
部  部  M  0
分  分  NN  B-NP
）  ）  PU  0
的  的  DEG  0
X  X  NN  B-NP
射线  射线  NN  I-NP
照片  照片  NN  I-NP
。  。  PU  0
以下  以下  JJ  0
的  的  DEG  0
事实  事实  NN  B-NP
引起  引起  VV  0
了  了  AS  0
注意  注意  NN  B-NP
，  ，  PU  0
即  即  AD  0
在  在  P  0
荷兰  荷兰  NR  0
专利  专利  NN  B-NP
申请  申请  NN  I-NP
8303156  8303156  CD  0
所  所  MSP  0
描述  描述  VV  0
的  的  DEC  0
方式  方式  NN  B-NP
中  中  LC  0
，  ，  PU  0
也  也  CC  0
可以  可以  VV  0
用  用  P  0
一  一  CD  0
条  条  M  0
辐式  辐式  NN  B-NP
X  X  NN  I-NP
射线  射线  NN  I-NP
探测器  探测器  NN  I-NP
来  来  MSP  0
代替  代替  VV  0
固定  固定  VV  0
的  的  DEC  0
X  X  NN  B-NP
射线  射线  NN  I-NP
探测器  探测器  NN  I-NP
。  。  PU  0
为了  为了  P  0
能够  能够  VV  0
影响  影响  VV  0
扇形  扇形  NN  B-NP
X  X  NN  I-NP
射线束  射线束  NN  I-NP
的  的  DEG  0
每  每  DT  0
个  个  M  0
扇形区  扇形区  NN  B-NP
通过  通过  P  0
狭缝  狭缝  NN  B-NP
光  光  AD  0
阑  阑  AD  0
传送  传送  VV  0
的  的  DEC  0
X  X  NN  B-NP
射线  射线  NN  I-NP
的  的  DEG  0
辐射量  辐射量  NN  B-NP
，  ，  PU  0
以  以  MSP  0
取得  取得  VV  0
一  一  CD  0
张  张  M  0
均衡  均衡  VA  0
的  的  DEC  0
X射线  X射线  NN  B-NP
照片  照片  NN  I-NP
，  ，  PU  0
采用  采用  VV  0
了  了  AS  0
可  可  VV  0
控衰  控衰  VV  0
减器件  减器件  NN  B-NP
7  7  CD  0
，  ，  PU  0
它  它  PN  0
与  与  P  0
狭缝  狭缝  NN  B-NP
光  光  AD  0
阑  阑  AD  0
一起  一起  AD  0
动作  动作  VV  0
并  并  CC  0
充当  充当  VV  0
光束  光束  NN  B-NP
扇形区  扇形区  NN  I-NP
调制器  调制器  NN  I-NP
。  。  PU  0
可以  可以  VV  0
用  用  P  0
各  各  DT  0
种  种  M  0
不同  不同  JJ  B-NP
方式  方式  NN  I-NP
构成  构成  VV  0
衰减  衰减  NN  B-NP
器件  器件  NN  I-NP
，  ，  PU  0
例如  例如  AD  0
，  ，  PU  0
象  象  P  0
荷兰  荷兰  NR  0
专利  专利  NN  B-NP
申请  申请  NN  I-NP
8400845  8400845  CD  0
所  所  MSP  0
描述  描述  VV  0
的  的  DEC  0
那样  那样  VA  0
。  。  PU  0
在  在  P  0
图  图  NN  B-NP
1  1  CD  0
所  所  MSP  0
示  示  VV  0
的  的  DEC  0
例子  例子  NN  B-NP
中  中  LC  0
，  ，  PU  0
衰减器件  衰减器件  NN  B-NP
是  是  VC  0
舌片形  舌片形  NN  B-NP
的  的  DEC  0
，  ，  PU  0
在  在  P  0
适当  适当  VA  0
的  的  DEC  0
控制  控制  NN  B-NP
信号  信号  NN  I-NP
的  的  DEG  0
影响  影响  NN  B-NP
下  下  LC  0
，  ，  PU  0
舌片  舌片  NN  B-NP
的  的  DEC  0
自由端  自由端  NN  B-NP
可能  可能  VV  0
受摆  受摆  VV  0
动  动  VV  0
而  而  MSP  0
较  较  AD  0
多  多  VA  0
或  或  CC  0
较  较  AD  0
少  少  VA  0
的  的  DEC  0
伸进  伸进  NN  B-NP
X  X  NN  I-NP
射线束  射线束  NN  I-NP
中  中  LC  0
，  ，  PU  0
但是  但是  AD  0
，  ，  PU  0
也  也  AD  0
可  可  VV  0
如  如  P  0
象  象  P  0
荷兰  荷兰  NR  0
专利  专利  NN  B-NP
申请  申请  NN  I-NP
8400845  8400845  CD  0
所  所  MSP  0
描述  描述  VV  0
的  的  DEC  0
那样  那样  VA  0
，  ，  PU  0
可以  可以  VV  0
是  是  VC  0
滑动  滑动  JJ  B-NP
片形  片形  NN  I-NP
的  的  DEC  0
。  。  PU  0
为了  为了  P  0
产生  产生  VV  0
衰减  衰减  NN  B-NP
器件  器件  NN  I-NP
所  所  MSP  0
需  需  VV  0
的  的  DEC  0
控制  控制  NN  B-NP
信号  信号  NN  I-NP
，  ，  PU  0
这里  这里  PN  0
采用  采用  VV  0
了  了  AS  0
一  一  CD  0
探测器  探测器  NN  B-NP
，  ，  PU  0
该  该  DT  0
探测器  探测器  NN  B-NP
位于  位于  VV  0
受辐  受辐  NN  B-NP
照  照  VV  0
的  的  DEC  0
物体  物体  NN  B-NP
6  6  CD  0
那边  那边  LC  0
，  ，  PU  0
以  以  MSP  0
探测  探测  VV  0
X  X  NN  B-NP
射线束  射线束  NN  I-NP
的  的  DEG  0
每  每  DT  0
一  一  CD  0
扇  扇  M  0
形区  形区  NN  B-NP
透过  透过  P  0
物体  物体  NN  B-NP
6  6  CD  0
的  的  DEG  0
辐射  辐射  NN  B-NP
并  并  CC  0
发出  发出  VV  0
相应  相应  JJ  0
的  的  DEG  0
电信号  电信号  NN  B-NP
。  。  PU  0
探测器  探测器  NN  B-NP
可以  可以  VV  0
由  由  P  0
一  一  CD  0
排  排  NN  B-NP
处于  处于  VV  0
入射  入射  NN  B-NP
光束  光束  NN  I-NP
高度  高度  NN  I-NP
上  上  LC  0
的  的  DEG  0
放  放  VV  0
在  在  P  0
X  X  NN  B-NP
射线  射线  NN  I-NP
屏  屏  NN  I-NP
后方  后方  LC  0
的  的  DEC  0
光  光  NN  B-NP
探测器  探测器  NN  I-NP
组成  组成  VV  0
，  ，  PU  0
探测器  探测器  NN  B-NP
探测  探测  VV  0
在  在  P  0
入射  入射  VV  0
的  的  DEC  0
X射线  X射线  NN  B-NP
辐射  辐射  NN  I-NP
作用  作用  NN  I-NP
下  下  LC  0
，  ，  PU  0
X射线  X射线  NN  B-NP
屏幕  屏幕  NN  I-NP
3  3  CD  0
所  所  MSP  0
产生  产生  VV  0
的  的  DEC  0
光  光  NN  B-NP
的  的  DEG  0
数量  数量  NN  B-NP
。  。  PU  0
当然  当然  AD  0
探测  探测  VV  0
透过  透过  P  0
X射线  X射线  NN  B-NP
屏幕  屏幕  NN  I-NP
3  3  CD  0
的  的  DEG  0
X  X  NN  B-NP
射线  射线  NN  I-NP
辐射  辐射  NN  I-NP
也  也  AD  0
是  是  VC  0
可能  可能  VV  0
的  的  DEC  0
。  。  PU  0
探测器  探测器  NN  B-NP
也  也  AD  0
可  可  VV  0
置于  置于  VV  0
X  X  NN  B-NP
射线  射线  NN  I-NP
屏幕  屏幕  NN  I-NP
之前  之前  LC  0
，  ，  PU  0
因而  因而  AD  0
可以  可以  VV  0
由  由  P  0
一  一  CD  0
长方形  长方形  JJ  0
的  的  DEG  0
剂量计  剂量计  NN  B-NP
组成  组成  VV  0
，  ，  PU  0
例如  例如  AD  0
，  ，  PU  0
象  象  P  0
在  在  P  0
申请人  申请人  NN  B-NP
早期  早期  VV  0
的  的  DEC  0
荷兰  荷兰  NR  0
专利  专利  NN  B-NP
申请  申请  NN  I-NP
8503152  8503152  CD  0
和  和  CC  0
8503153  8503153  CD  0
所  所  MSP  0
描述  描述  VV  0
的  的  DEC  0
那样  那样  VA  0
。  。  PU  0
这样  这样  VA  0
的  的  DEC  0
一  一  CD  0
个  个  M  0
剂量  剂量  NN  B-NP
计  计  VV  0
图  图  NN  B-NP
解指  解指  VV  0
出  出  VV  0
在  在  P  0
图  图  NN  B-NP
1  1  CD  0
中  中  LC  0
的  的  DEG  0
8  8  CD  0
，  ，  PU  0
并且  并且  CC  0
按  按  P  0
箭头  箭头  NN  B-NP
9  9  CD  0
指出  指出  VV  0
那  那  DT  0
样  样  M  0
和  和  CC  0
扫描  扫描  NN  B-NP
的  的  DEG  0
X射线束  X射线束  NN  B-NP
一起  一起  AD  0
同步  同步  AD  0
移动  移动  VV  0
。  。  PU  0
由  由  P  0
剂量  剂量  NN  B-NP
计  计  VV  0
发生  发生  VV  0
的  的  DEC  0
信号  信号  NN  B-NP
通过  通过  P  0
电导体  电导体  NN  B-NP
10  10  CD  0
送入  送入  VV  0
一  一  CD  0
控制  控制  NN  B-NP
电路  电路  NN  I-NP
11  11  CD  0
，  ，  PU  0
以  以  MSP  0
形成  形成  VV  0
对  对  P  0
衰减器件  衰减器件  NN  B-NP
的  的  DEG  0
控制  控制  NN  B-NP
信号  信号  NN  I-NP
。  。  PU  0
在  在  P  0
到  到  P  0
目前  目前  NT  0
为  为  VC  0
止所  止所  VV  0
描述  描述  VV  0
的  的  DEC  0
技术  技术  NN  B-NP
中  中  LC  0
，  ，  PU  0
假定  假定  VV  0
在  在  P  0
受  受  VV  0
衰减器件  衰减器件  NN  B-NP
影响  影响  VV  0
之前  之前  LC  0
，  ，  PU  0
X  X  NN  B-NP
射  射  NN  I-NP
线源  线源  NN  I-NP
发出  发出  VV  0
的  的  DEC  0
X  X  NN  B-NP
射线束  射线束  NN  I-NP
的  的  DEC  0
波谱  波谱  NN  B-NP
恒  恒  CC  0
定  定  NN  B-NP
和  和  CC  0
强度  强度  NN  B-NP
恒  恒  AD  0
定  定  VV  0
。  。  PU  0
另  另  DT  0
一  一  CD  0
方面  方面  NN  B-NP
，  ，  PU  0
根据  根据  P  0
本  本  DT  0
发明  发明  NN  B-NP
，  ，  PU  0
X  X  NN  B-NP
射线束  射线束  NN  I-NP
的  的  DEG  0
辐射  辐射  NN  B-NP
通量  通量  NN  I-NP
和  和  CC  0
/  /  PU  0
或  或  CC  0
硬度  硬度  NN  B-NP
是  是  VC  0
以  以  P  0
一  一  CD  0
种  种  M  0
预定  预定  VV  0
的  的  DEC  0
固定  固定  JJ  B-NP
方式  方式  NN  I-NP
受到  受到  VV  0
调制  调制  VV  0
的  的  DEC  0
，  ，  PU  0
而  而  CC  0
X  X  NN  B-NP
射线束  射线束  NN  I-NP
的  的  DEC  0
扇形  扇形  JJ  B-NP
区域  区域  NN  I-NP
状态  状态  NN  I-NP
控制  控制  VV  0
也  也  AD  0
另外  另外  AD  0
借助  借助  VV  0
衰减器件  衰减器件  NN  B-NP
来  来  MSP  0
产生  产生  VV  0
。  。  PU  0
按  按  P  0
下面  下面  NN  B-NP
将  将  BA  0
描述  描述  VV  0
的  的  DEC  0
，  ，  PU  0
这  这  PN  0
是  是  VC  0
可能  可能  VV  0
的  的  DEC  0
，  ，  PU  0
按  按  P  0
这样  这样  PN  0
的  的  DEG  0
方式  方式  NN  B-NP
，  ，  PU  0
对  对  P  0
衰减器件  衰减器件  NN  B-NP
作  作  VV  0
一  一  CD  0
较为  较为  AD  0
简单  简单  VA  0
的  的  DEV  0
控制  控制  VV  0
就  就  AD  0
足够  足够  VV  0
了  了  AS  0
，  ，  PU  0
而  而  CC  0
在  在  P  0
本  本  DT  0
发明  发明  NN  B-NP
的  的  DEG  0
某些  某些  DT  0
实施例  实施例  NN  B-NP
中  中  LC  0
，  ，  PU  0
利用  利用  VV  0
对  对  P  0
X  X  NN  B-NP
射线管  射线管  NN  I-NP
的  的  DEG  0
高压  高压  NN  B-NP
供电  供电  VV  0
的  的  DEC  0
控制  控制  NN  B-NP
也  也  AD  0
可能  可能  VV  0
是  是  VC  0
更  更  AD  0
简单  简单  VA  0
的  的  DEC  0
。  。  PU  0
能够  能够  VV  0
以  以  P  0
各  各  DT  0
种  种  M  0
方式  方式  NN  B-NP
来  来  MSP  0
实现  实现  VV  0
，  ，  PU  0
预先  预先  AD  0
确定  确定  VV  0
对  对  P  0
X  X  NN  B-NP
射线束  射线束  NN  I-NP
的  的  DEG  0
固定  固定  JJ  B-NP
影响  影响  NN  I-NP
。  。  PU  0
根据  根据  P  0
本  本  DT  0
发明  发明  NN  B-NP
的  的  DEG  0
第一  第一  OD  0
个  个  M  0
典型  典型  JJ  B-NP
实施例  实施例  NN  I-NP
，  ，  PU  0
X  X  NN  B-NP
射线管  射线管  NN  I-NP
的  的  DEC  0
高压  高压  NN  B-NP
用  用  VV  0
一  一  CD  0
固定  固定  VV  0
的  的  DEC  0
脉动  脉动  NN  B-NP
电压  电压  NN  I-NP
来  来  MSP  0
调制  调制  VV  0
。  。  PU  0
如果  如果  CS  0
用  用  VV  0
一  一  CD  0
具有  具有  VV  0
主频率  主频率  NN  B-NP
（  （  PU  0
50  50  CD  0
赫兹  赫兹  NN  B-NP
或  或  CC  0
60  60  CD  0
赫兹  赫兹  NN  B-NP
）  ）  PU  0
的  的  DEG  0
脉动  脉动  NN  B-NP
电压  电压  NN  I-NP
，  ，  PU  0
因为  因为  P  0
无  无  VE  0
调节  调节  NN  B-NP
，  ，  PU  0
对于  对于  P  0
X  X  NN  B-NP
射线管  射线管  NN  I-NP
的  的  DEG  0
高压  高压  NN  B-NP
供电  供电  VV  0
相对  相对  AD  0
说来  说来  VV  0
可能  可能  VV  0
是  是  VC  0
低劣  低劣  VA  0
的  的  DEC  0
，  ，  PU  0
因此  因此  AD  0
需要  需要  VV  0
消除  消除  VV  0
由  由  P  0
主频率  主频率  NN  B-NP
引起  引起  VV  0
的  的  DEC  0
并  并  CC  0
经常  经常  AD  0
存在  存在  VV  0
的  的  DEC  0
供电  供电  NN  B-NP
电压  电压  NN  I-NP
中  中  LC  0
的  的  DEG  0
脉动  脉动  NN  B-NP
。  。  PU  0
图  图  NN  B-NP
2  2  CD  0
表示  表示  VV  0
一  一  CD  0
个  个  M  0
X  X  NN  B-NP
射线  射线  NN  I-NP
管  管  VV  0
的  的  DEC  0
调制  调制  VV  0
供电  供电  NN  B-NP
电压  电压  NN  I-NP
VB  VB  NN  I-NP
的  的  DEG  0
例子  例子  NN  B-NP
。  。  PU  0
这样  这样  PN  0
的  的  DEG  0
一  一  CD  0
种  种  M  0
电压  电压  NN  B-NP
可  可  VV  0
能以  能以  VV  0
一  一  CD  0
种  种  M  0
简单  简单  VA  0
的  的  DEC  0
方法  方法  NN  B-NP
，  ，  PU  0
由  由  P  0
一  一  CD  0
普通  普通  VA  0
的  的  DEC  0
正弦式  正弦式  JJ  0
的  的  DEG  0
交流  交流  NN  B-NP
电压  电压  NN  I-NP
的  的  DEC  0
全  全  DT  0
波  波  M  0
整流  整流  NN  B-NP
获得  获得  VV  0
。  。  PU  0
X  X  NN  B-NP
射线管  射线管  NN  I-NP
的  的  DEG  0
供电  供电  NN  B-NP
电压值  电压值  NN  I-NP
决定  决定  AD  0
着  着  VV  0
X  X  NN  B-NP
射线  射线  NN  I-NP
辐射  辐射  NN  I-NP
的  的  DEC  0
硬度  硬度  NN  B-NP
，  ，  PU  0
尤其  尤其  AD  0
用  用  P  0
这样  这样  PN  0
的  的  DEG  0
方法  方法  NN  B-NP
，  ，  PU  0
X  X  NN  B-NP
射线  射线  NN  I-NP
辐射  辐射  NN  I-NP
的  的  DEC  0
硬度  硬度  NN  B-NP
随  随  P  0
VB  VB  NN  B-NP
值  值  NN  I-NP
的  的  DEC  0
升高  升高  NN  B-NP
而  而  MSP  0
增加  增加  VV  0
。  。  PU  0
因此  因此  AD  0
，  ，  PU  0
用  用  P  0
这  这  DT  0
种  种  M  0
表示  表示  VV  0
形式  形式  NN  B-NP
供电  供电  VV  0
的  的  DEC  0
X  X  NN  B-NP
射线管  射线管  NN  I-NP
，  ，  PU  0
发出  发出  VV  0
的  的  DEC  0
硬度  硬度  NN  B-NP
和  和  CC  0
供电  供电  NN  B-NP
电压  电压  NN  I-NP
同步  同步  AD  0
，  ，  PU  0
周期性  周期性  NN  B-NP
的  的  DEC  0
由  由  P  0
一  一  CD  0
最  最  AD  0
小  小  JJ  0
值  值  VV  0
升高  升高  VV  0
到  到  VV  0
一  一  CD  0
最  最  AD  0
大  大  JJ  B-NP
值  值  NN  I-NP
，  ，  PU  0
然后  然后  AD  0
又  又  AD  0
下降  下降  VV  0
到  到  VV  0
最  最  AD  0
小  小  JJ  B-NP
值  值  NN  I-NP
。  。  PU  0
结合  结合  NN  B-NP
变化  变化  VV  0
着  着  AS  0
的  的  DEC  0
供电  供电  NN  B-NP
电压  电压  NN  I-NP
，  ，  PU  0
以  以  P  0
这样  这样  PN  0
的  的  DEG  0
方式  方式  NN  B-NP
来  来  MSP  0
控制  控制  VV  0
衰减器件  衰减器件  NN  B-NP
，  ，  PU  0
当  当  P  0
管压  管压  NN  B-NP
低  低  VA  0
时  时  LC  0
，  ，  PU  0
在  在  P  0
间隔  间隔  NN  B-NP
为  为  VC  0
0  0  CD  0
的  的  DEG  0
时间  时间  NN  B-NP
内  内  LC  0
每  每  DT  0
个  个  M  0
衰减器件  衰减器件  NN  B-NP
处  处  NN  I-NP
在  在  P  0
开  开  NN  B-NP
的  的  DEC  0
位置  位置  NN  B-NP
，  ，  PU  0
而  而  CC  0
在  在  P  0
交替  交替  VV  0
的  的  DEC  0
间隔  间隔  NN  B-NP
d  d  NN  I-NP
内  内  LC  0
，  ，  PU  0
每  每  DT  0
个  个  M  0
